freq	enc	angle	speed	surge_r	surge_i	sway_r	sway_i	heave_r	heave_i	roll_r	roll_i	pitch_r	pitch_i	yaw_r	yaw_i	surge_d	sway_d	yaw_d
 1.181	 1.570	 250.0	 8.000	-0.027	-0.063	-0.077	 0.103	 0.036	-0.089	 0.027	-0.018	-0.055	-0.007	-0.064	-0.021	-1.71487e+05	8.43000e+05	1.14601e+07
 1.181	 1.378	 260.0	 8.000	-0.016	-0.085	-0.128	 0.238	 0.093	-0.255	 0.022	-0.015	-0.050	-0.030	-0.048	-0.000	-1.07960e+05	8.04534e+05	2.21735e+06
 1.120	 1.120	 -90.0	-1.000	 0.022	 0.006	-0.143	 0.371	 0.244	-0.446	-0.008	-0.017	 0.038	 0.019	 0.016	 0.016	-1.17039e+04	5.68963e+05	-8.18768e+05
 1.120	 1.142	 -80.0	-1.000	 0.026	 0.132	-0.093	 0.290	 0.161	-0.325	-0.025	-0.033	 0.081	 0.091	 0.069	 0.019	2.77088e+04	5.23358e+05	-1.23709e+06
 1.120	 1.164	 -70.0	-1.000	 0.008	 0.155	-0.064	 0.153	 0.046	-0.128	-0.002	-0.047	 0.068	 0.110	 0.070	 0.007	1.16047e+05	4.00945e+05	-4.56293e+06
 1.120	 1.184	 -60.0	-1.000	-0.010	 0.086	-0.053	 0.047	-0.033	 0.020	 0.033	-0.052	 0.022	 0.075	 0.036	 0.000	1.19075e+05	2.88961e+05	-4.91757e+06
 1.120	 1.202	 -50.0	-1.000	-0.013	-0.001	-0.044	 0.012	-0.057	 0.077	 0.048	-0.047	-0.017	 0.022	 0.006	 0.003	7.40283e+04	2.18188e+05	-2.91754e+06
 1.120	 1.218	 -40.0	-1.000	-0.006	-0.055	-0.027	 0.008	-0.044	 0.070	 0.040	-0.035	-0.036	-0.017	-0.005	 0.007	6.53551e+04	1.58438e+05	-1.86985e+06
 1.120	 1.231	 -30.0	-1.000	 0.002	-0.070	-0.009	 0.009	-0.020	 0.039	 0.023	-0.021	-0.038	-0.035	-0.005	 0.008	7.92542e+04	9.85998e+04	-1.74133e+06
 1.120	 1.240	 -20.0	-1.000	 0.008	-0.066	 0.001	 0.006	 0.000	 0.010	 0.009	-0.010	-0.032	-0.038	-0.002	 0.005	8.62985e+04	4.93611e+04	-1.46693e+06
 1.120	 1.246	 -10.0	-1.000	 0.010	-0.058	 0.003	 0.003	 0.012	-0.008	 0.002	-0.004	-0.026	-0.037	-0.000	 0.002	8.51734e+04	1.81808e+04	-8.21387e+05
 1.120	 1.248	   0.0	-1.000	 0.011	-0.054	-0.000	 0.000	 0.015	-0.013	 0.000	-0.000	-0.024	-0.035	-0.000	-0.000	8.37078e+04	5.87406e-01	-3.60761e+01
 1.120	 1.246	  10.0	-1.000	 0.010	-0.058	-0.003	-0.003	 0.012	-0.008	-0.002	 0.004	-0.026	-0.037	 0.000	-0.002	8.51729e+04	-1.81825e+04	8.21290e+05
 1.120	 1.240	  20.0	-1.000	 0.008	-0.066	-0.001	-0.006	 0.000	 0.010	-0.009	 0.010	-0.032	-0.038	 0.002	-0.005	8.62977e+04	-4.93626e+04	1.46681e+06
 1.120	 1.231	  30.0	-1.000	 0.002	-0.070	 0.009	-0.009	-0.020	 0.039	-0.023	 0.021	-0.038	-0.035	 0.005	-0.008	7.92526e+04	-9.85998e+04	1.74124e+06
 1.120	 1.218	  40.0	-1.000	-0.006	-0.055	 0.027	-0.008	-0.044	 0.070	-0.040	 0.035	-0.036	-0.017	 0.005	-0.007	6.53520e+04	-1.58434e+05	1.86987e+06
 1.120	 1.202	  50.0	-1.000	-0.013	-0.001	 0.044	-0.012	-0.057	 0.077	-0.048	 0.047	-0.017	 0.022	-0.006	-0.003	7.40258e+04	-2.18182e+05	2.91744e+06
 1.120	 1.184	  60.0	-1.000	-0.010	 0.086	 0.053	-0.047	-0.033	 0.020	-0.033	 0.052	 0.022	 0.075	-0.036	-0.000	1.19076e+05	-2.88960e+05	4.91701e+06
 1.120	 1.164	  70.0	-1.000	 0.008	 0.155	 0.064	-0.153	 0.046	-0.129	 0.002	 0.047	 0.068	 0.110	-0.070	-0.007	1.16047e+05	-4.00947e+05	4.56236e+06
 1.120	 1.142	  80.0	-1.000	 0.026	 0.132	 0.093	-0.290	 0.161	-0.325	 0.025	 0.033	 0.081	 0.091	-0.069	-0.019	2.77043e+04	-5.23354e+05	1.23710e+06
 1.120	 1.120	  90.0	-1.000	 0.022	 0.006	 0.143	-0.371	 0.244	-0.446	 0.008	 0.017	 0.038	 0.019	-0.016	-0.016	-1.17032e+04	-5.68961e+05	8.18837e+05
 1.120	 1.098	 100.0	-1.000	-0.012	-0.130	 0.162	-0.326	 0.245	-0.400	-0.031	 0.014	-0.044	-0.058	 0.058	 0.014	-2.50237e+04	-5.00816e+05	2.02938e+06
 1.120	 1.076	 110.0	-1.000	-0.047	-0.170	 0.114	-0.182	 0.176	-0.189	-0.042	 0.025	-0.108	-0.090	 0.096	 0.046	-6.48801e+04	-3.85551e+05	-7.57473e+05
 1.120	 1.056	 120.0	-1.000	-0.054	-0.100	 0.022	-0.035	 0.089	 0.059	-0.008	 0.038	-0.112	-0.066	 0.080	 0.053	-5.11100e+04	-3.17066e+05	-2.66932e+06
 1.120	 1.038	 130.0	-1.000	-0.029	 0.003	-0.048	 0.038	 0.036	 0.214	 0.037	 0.042	-0.063	-0.022	 0.039	 0.034	-1.44111e+04	-2.70509e+05	-6.74376e+05
 1.120	 1.022	 140.0	-1.000	 0.008	 0.072	-0.066	 0.051	 0.012	 0.251	 0.058	 0.031	 0.003	 0.005	 0.005	 0.009	-1.35160e+04	-2.06924e+05	1.36223e+06
 1.120	 1.009	 150.0	-1.000	 0.037	 0.092	-0.049	 0.036	-0.003	 0.211	 0.051	 0.017	 0.056	 0.011	-0.011	-0.006	-3.49178e+04	-1.36823e+05	1.54166e+06
 1.120	 1.000	 160.0	-1.000	 0.052	 0.085	-0.026	 0.019	-0.015	 0.148	 0.031	 0.006	 0.084	 0.006	-0.013	-0.009	-5.28365e+04	-7.65355e+04	9.45569e+05
 1.120	 0.994	 170.0	-1.000	 0.057	 0.073	-0.010	 0.007	-0.023	 0.100	 0.014	 0.001	 0.095	-0.001	-0.007	-0.006	-6.11397e+04	-3.24306e+04	4.10778e+05
 1.120	 0.992	 180.0	-1.000	 0.057	 0.068	-0.000	 0.000	-0.026	 0.083	 0.000	 0.000	 0.097	-0.003	 0.000	-0.000	-6.32390e+04	1.77364e+00	4.96165e+01
 1.120	 0.994	 190.0	-1.000	 0.057	 0.073	 0.010	-0.007	-0.023	 0.100	-0.014	-0.001	 0.095	-0.001	 0.007	 0.006	-6.11410e+04	3.24313e+04	-4.10689e+05
 1.120	 1.000	 200.0	-1.000	 0.052	 0.085	 0.026	-0.019	-0.015	 0.148	-0.031	-0.006	 0.084	 0.006	 0.013	 0.009	-5.28388e+04	7.65352e+04	-9.45548e+05
 1.120	 1.009	 210.0	-1.000	 0.037	 0.092	 0.049	-0.036	-0.003	 0.211	-0.051	-0.017	 0.056	 0.011	 0.011	 0.006	-3.49208e+04	1.36823e+05	-1.54169e+06
 1.120	 1.022	 220.0	-1.000	 0.008	 0.072	 0.066	-0.051	 0.012	 0.251	-0.058	-0.031	 0.003	 0.005	-0.005	-0.009	-1.35215e+04	2.06926e+05	-1.36237e+06
 1.120	 1.038	 230.0	-1.000	-0.029	 0.003	 0.048	-0.038	 0.036	 0.214	-0.037	-0.042	-0.063	-0.022	-0.039	-0.034	-1.44210e+04	2.70510e+05	6.73962e+05
 1.120	 1.056	 240.0	-1.000	-0.054	-0.100	-0.022	 0.035	 0.089	 0.059	 0.008	-0.038	-0.112	-0.066	-0.080	-0.053	-5.11183e+04	3.17064e+05	2.66884e+06
 1.120	 1.076	 250.0	-1.000	-0.047	-0.170	-0.114	 0.182	 0.176	-0.189	 0.042	-0.025	-0.108	-0.090	-0.096	-0.046	-6.48827e+04	3.85548e+05	7.57443e+05
 1.120	 1.098	 260.0	-1.000	-0.012	-0.130	-0.162	 0.326	 0.245	-0.400	 0.031	-0.014	-0.044	-0.058	-0.058	-0.014	-2.50267e+04	5.00814e+05	-2.02934e+06
 1.120	 1.120	 -90.0	 0.000	 0.021	 0.006	-0.143	 0.369	 0.245	-0.445	-0.009	-0.017	 0.036	 0.018	 0.015	 0.016	-2.23349e+04	5.82053e+05	-3.78845e+05
 1.120	 1.120	 -80.0	 0.000	 0.025	 0.139	-0.100	 0.291	 0.170	-0.331	-0.028	-0.032	 0.077	 0.102	 0.069	 0.019	1.98413e+04	5.12696e+05	-1.11592e+06
 1.120	 1.120	 -70.0	 0.000	 0.004	 0.171	-0.074	 0.156	 0.039	-0.134	-0.002	-0.050	 0.060	 0.129	 0.071	 0.008	1.12336e+05	3.75873e+05	-4.41515e+06
 1.120	 1.120	 -60.0	 0.000	-0.015	 0.098	-0.060	 0.050	-0.061	 0.022	 0.037	-0.058	 0.011	 0.088	 0.038	 0.002	1.08907e+05	2.87325e+05	-3.98377e+06
 1.120	 1.120	 -50.0	 0.000	-0.017	-0.003	-0.047	 0.012	-0.091	 0.086	 0.056	-0.054	-0.025	 0.019	 0.008	 0.004	6.00112e+04	2.32725e+05	-1.77167e+06
 1.120	 1.120	 -40.0	 0.000	-0.006	-0.068	-0.026	 0.006	-0.068	 0.082	 0.048	-0.041	-0.039	-0.033	-0.004	 0.008	5.49824e+04	1.68510e+05	-1.02647e+06
 1.120	 1.120	 -30.0	 0.000	 0.005	-0.089	-0.008	 0.006	-0.024	 0.048	 0.029	-0.024	-0.036	-0.057	-0.004	 0.007	7.28136e+04	1.02407e+05	-1.21343e+06
 1.120	 1.120	 -20.0	 0.000	 0.013	-0.085	 0.002	 0.005	 0.012	 0.015	 0.012	-0.011	-0.028	-0.061	-0.002	 0.005	8.13745e+04	5.10266e+04	-1.16255e+06
 1.120	 1.120	 -10.0	 0.000	 0.016	-0.075	 0.003	 0.002	 0.033	-0.006	 0.004	-0.004	-0.021	-0.057	-0.000	 0.002	8.04978e+04	1.90746e+04	-6.81146e+05
 1.120	 1.120	   0.0	 0.000	 0.017	-0.071	-0.000	 0.000	 0.039	-0.013	 0.000	-0.000	-0.018	-0.055	-0.000	-0.000	7.90404e+04	6.04132e-01	-3.77519e+01
 1.120	 1.120	  10.0	 0.000	 0.016	-0.075	-0.003	-0.002	 0.033	-0.006	-0.004	 0.004	-0.021	-0.057	 0.000	-0.002	8.04973e+04	-1.90763e+04	6.81043e+05
 1.120	 1.120	  20.0	 0.000	 0.013	-0.085	-0.002	-0.005	 0.012	 0.015	-0.012	 0.011	-0.028	-0.061	 0.002	-0.005	8.13739e+04	-5.10288e+04	1.16240e+06
 1.120	 1.120	  30.0	 0.000	 0.005	-0.089	 0.008	-0.006	-0.024	 0.048	-0.029	 0.024	-0.036	-0.057	 0.004	-0.007	7.28125e+04	-1.02408e+05	1.21328e+06
 1.120	 1.120	  40.0	 0.000	-0.006	-0.068	 0.026	-0.006	-0.068	 0.082	-0.048	 0.041	-0.039	-0.033	 0.004	-0.008	5.49796e+04	-1.68507e+05	1.02646e+06
 1.120	 1.120	  50.0	 0.000	-0.017	-0.003	 0.047	-0.012	-0.091	 0.086	-0.056	 0.054	-0.025	 0.019	-0.008	-0.004	6.00080e+04	-2.32718e+05	1.77160e+06
 1.120	 1.120	  60.0	 0.000	-0.015	 0.098	 0.060	-0.050	-0.061	 0.022	-0.037	 0.058	 0.011	 0.088	-0.038	-0.002	1.08906e+05	-2.87324e+05	3.98319e+06
 1.120	 1.120	  70.0	 0.000	 0.004	 0.171	 0.074	-0.156	 0.039	-0.134	 0.002	 0.050	 0.060	 0.129	-0.071	-0.008	1.12335e+05	-3.75876e+05	4.41451e+06
 1.120	 1.120	  80.0	 0.000	 0.025	 0.139	 0.100	-0.291	 0.170	-0.331	 0.028	 0.032	 0.077	 0.102	-0.069	-0.019	1.98376e+04	-5.12693e+05	1.11591e+06
 1.120	 1.120	  90.0	 0.000	 0.021	 0.006	 0.143	-0.369	 0.245	-0.445	 0.009	 0.017	 0.036	 0.018	-0.015	-0.016	-2.23341e+04	-5.82051e+05	3.78911e+05
 1.120	 1.120	 100.0	 0.000	-0.012	-0.126	 0.158	-0.322	 0.226	-0.396	-0.030	 0.014	-0.047	-0.057	 0.058	 0.012	-3.21296e+04	-5.27942e+05	1.96814e+06
 1.120	 1.120	 110.0	 0.000	-0.047	-0.154	 0.111	-0.177	 0.156	-0.200	-0.041	 0.024	-0.109	-0.075	 0.095	 0.044	-7.48090e+04	-4.35492e+05	-1.17075e+06
 1.120	 1.120	 120.0	 0.000	-0.051	-0.084	 0.023	-0.032	 0.093	 0.018	-0.010	 0.033	-0.107	-0.042	 0.077	 0.052	-5.96065e+04	-3.63522e+05	-3.59566e+06
 1.120	 1.120	 130.0	 0.000	-0.025	 0.007	-0.044	 0.038	 0.069	 0.149	 0.031	 0.034	-0.054	-0.005	 0.036	 0.034	-1.55485e+04	-2.99557e+05	-1.33359e+06
 1.120	 1.120	 140.0	 0.000	 0.008	 0.060	-0.061	 0.048	 0.062	 0.182	 0.049	 0.026	 0.008	 0.006	 0.003	 0.009	-1.34164e+04	-2.30269e+05	9.67503e+05
 1.120	 1.120	 150.0	 0.000	 0.031	 0.071	-0.046	 0.032	 0.050	 0.158	 0.043	 0.014	 0.050	-0.003	-0.012	-0.006	-3.85027e+04	-1.56840e+05	1.26743e+06
 1.120	 1.120	 160.0	 0.000	 0.042	 0.061	-0.025	 0.016	 0.033	 0.118	 0.026	 0.006	 0.069	-0.017	-0.012	-0.009	-5.90796e+04	-8.97551e+04	8.14524e+05
 1.120	 1.120	 170.0	 0.000	 0.044	 0.050	-0.009	 0.005	 0.019	 0.088	 0.011	 0.001	 0.073	-0.027	-0.007	-0.006	-6.80600e+04	-3.85714e+04	3.77477e+05
 1.120	 1.120	 180.0	 0.000	 0.044	 0.045	-0.000	 0.000	 0.013	 0.077	 0.000	 0.000	 0.073	-0.030	 0.000	-0.000	-7.01545e+04	1.48677e+00	4.40996e+01
 1.120	 1.120	 190.0	 0.000	 0.044	 0.050	 0.009	-0.005	 0.019	 0.088	-0.011	-0.001	 0.073	-0.027	 0.007	 0.006	-6.80612e+04	3.85716e+04	-3.77396e+05
 1.120	 1.120	 200.0	 0.000	 0.042	 0.061	 0.025	-0.016	 0.033	 0.118	-0.026	-0.006	 0.069	-0.017	 0.012	 0.009	-5.90816e+04	8.97547e+04	-8.14493e+05
 1.120	 1.120	 210.0	 0.000	 0.031	 0.071	 0.046	-0.032	 0.050	 0.158	-0.043	-0.014	 0.050	-0.003	 0.012	 0.006	-3.85056e+04	1.56839e+05	-1.26747e+06
 1.120	 1.120	 220.0	 0.000	 0.008	 0.060	 0.061	-0.048	 0.062	 0.182	-0.049	-0.026	 0.008	 0.006	-0.003	-0.009	-1.34217e+04	2.30270e+05	-9.67674e+05
 1.120	 1.120	 230.0	 0.000	-0.025	 0.007	 0.044	-0.038	 0.069	 0.149	-0.031	-0.034	-0.054	-0.005	-0.036	-0.034	-1.55569e+04	2.99557e+05	1.33315e+06
 1.120	 1.120	 240.0	 0.000	-0.051	-0.084	-0.023	 0.032	 0.093	 0.018	 0.010	-0.033	-0.107	-0.042	-0.077	-0.052	-5.96125e+04	3.63519e+05	3.59521e+06
 1.120	 1.120	 250.0	 0.000	-0.047	-0.154	-0.111	 0.177	 0.156	-0.200	 0.041	-0.024	-0.109	-0.075	-0.095	-0.044	-7.48101e+04	4.35491e+05	1.17077e+06
 1.120	 1.120	 260.0	 0.000	-0.012	-0.126	-0.158	 0.322	 0.226	-0.396	 0.030	-0.014	-0.047	-0.057	-0.058	-0.012	-3.21321e+04	5.27942e+05	-1.96810e+06
 1.120	 1.120	 -90.0	 1.000	 0.020	 0.005	-0.143	 0.367	 0.247	-0.445	-0.011	-0.016	 0.034	 0.017	 0.013	 0.016	-3.34254e+04	5.96081e+05	5.84905e+04
 1.120	 1.098	 -80.0	 1.000	 0.023	 0.147	-0.107	 0.292	 0.178	-0.340	-0.030	-0.031	 0.072	 0.112	 0.069	 0.019	1.35354e+04	4.97992e+05	-1.04967e+06
 1.120	 1.076	 -70.0	 1.000	-0.002	 0.187	-0.083	 0.158	 0.026	-0.150	-0.003	-0.053	 0.045	 0.148	 0.073	 0.008	1.07565e+05	3.42940e+05	-3.96170e+06
 1.120	 1.056	 -60.0	 1.000	-0.023	 0.110	-0.068	 0.051	-0.101	 0.004	 0.042	-0.065	-0.006	 0.098	 0.041	 0.003	9.25161e+04	2.82896e+05	-2.45497e+06
 1.120	 1.038	 -50.0	 1.000	-0.020	-0.006	-0.050	 0.012	-0.142	 0.075	 0.066	-0.064	-0.032	 0.013	 0.011	 0.005	4.43323e+04	2.44462e+05	-3.94697e+05
 1.120	 1.022	 -40.0	 1.000	-0.002	-0.086	-0.026	 0.005	-0.106	 0.085	 0.059	-0.048	-0.030	-0.053	-0.002	 0.008	4.50375e+04	1.73097e+05	-2.69782e+05
 1.120	 1.009	 -30.0	 1.000	 0.015	-0.113	-0.006	 0.004	-0.037	 0.070	 0.037	-0.028	-0.016	-0.081	-0.004	 0.007	6.03414e+04	1.01041e+05	-7.57624e+05
 1.120	 1.000	 -20.0	 1.000	 0.025	-0.108	 0.003	 0.003	 0.024	 0.050	 0.017	-0.013	-0.003	-0.083	-0.002	 0.005	6.38869e+04	4.93912e+04	-8.50888e+05
 1.120	 0.994	 -10.0	 1.000	 0.029	-0.096	 0.004	 0.001	 0.060	 0.036	 0.005	-0.004	 0.004	-0.076	-0.000	 0.002	6.07033e+04	1.84417e+04	-5.17786e+05
 1.120	 0.992	   0.0	 1.000	 0.030	-0.091	-0.000	 0.000	 0.071	 0.031	 0.000	-0.000	 0.006	-0.072	-0.000	-0.000	5.88331e+04	1.04637e+00	-1.68157e+01
 1.120	 0.994	  10.0	 1.000	 0.029	-0.096	-0.004	-0.001	 0.060	 0.036	-0.005	 0.004	 0.004	-0.076	 0.000	-0.002	6.07027e+04	-1.84427e+04	5.17721e+05
 1.120	 1.000	  20.0	 1.000	 0.025	-0.108	-0.003	-0.003	 0.024	 0.050	-0.017	 0.013	-0.003	-0.083	 0.002	-0.005	6.38864e+04	-4.93930e+04	8.50751e+05
 1.120	 1.009	  30.0	 1.000	 0.015	-0.113	 0.006	-0.004	-0.037	 0.070	-0.037	 0.028	-0.016	-0.081	 0.004	-0.007	6.03409e+04	-1.01042e+05	7.57442e+05
 1.120	 1.022	  40.0	 1.000	-0.002	-0.086	 0.026	-0.005	-0.106	 0.085	-0.059	 0.048	-0.030	-0.053	 0.002	-0.008	4.50358e+04	-1.73094e+05	2.69712e+05
 1.120	 1.038	  50.0	 1.000	-0.020	-0.006	 0.050	-0.012	-0.142	 0.075	-0.066	 0.064	-0.032	 0.013	-0.011	-0.005	4.43285e+04	-2.44454e+05	3.94627e+05
 1.120	 1.056	  60.0	 1.000	-0.023	 0.110	 0.068	-0.051	-0.101	 0.004	-0.042	 0.065	-0.006	 0.098	-0.041	-0.003	9.25136e+04	-2.82894e+05	2.45442e+06
 1.120	 1.076	  70.0	 1.000	-0.002	 0.187	 0.083	-0.158	 0.026	-0.150	 0.003	 0.053	 0.045	 0.148	-0.073	-0.008	1.07564e+05	-3.42944e+05	3.96103e+06
 1.120	 1.098	  80.0	 1.000	 0.023	 0.147	 0.107	-0.292	 0.178	-0.340	 0.030	 0.031	 0.072	 0.112	-0.069	-0.019	1.35326e+04	-4.97989e+05	1.04963e+06
 1.120	 1.120	  90.0	 1.000	 0.020	 0.005	 0.143	-0.367	 0.247	-0.445	 0.011	 0.016	 0.034	 0.017	-0.013	-0.016	-3.34244e+04	-5.96079e+05	-5.84291e+04
 1.120	 1.142	 100.0	 1.000	-0.013	-0.121	 0.153	-0.318	 0.210	-0.392	-0.029	 0.015	-0.050	-0.056	 0.059	 0.010	-3.97946e+04	-5.56965e+05	1.86621e+06
 1.120	 1.164	 110.0	 1.000	-0.045	-0.141	 0.108	-0.173	 0.133	-0.205	-0.040	 0.023	-0.108	-0.062	 0.094	 0.042	-8.41417e+04	-4.84105e+05	-1.63320e+06
 1.120	 1.184	 120.0	 1.000	-0.046	-0.072	 0.025	-0.029	 0.082	-0.006	-0.011	 0.029	-0.098	-0.026	 0.075	 0.050	-6.55659e+04	-4.03986e+05	-4.41233e+06
 1.120	 1.202	 130.0	 1.000	-0.021	 0.009	-0.039	 0.038	 0.070	 0.106	 0.026	 0.028	-0.043	 0.003	 0.034	 0.033	-1.50191e+04	-3.24510e+05	-1.92232e+06
 1.120	 1.218	 140.0	 1.000	 0.008	 0.051	-0.057	 0.046	 0.069	 0.132	 0.042	 0.021	 0.011	 0.004	 0.001	 0.010	-1.12499e+04	-2.52104e+05	4.89948e+05
 1.120	 1.231	 150.0	 1.000	 0.026	 0.056	-0.044	 0.030	 0.060	 0.112	 0.037	 0.012	 0.042	-0.011	-0.012	-0.005	-3.53662e+04	-1.74747e+05	8.90746e+05
 1.120	 1.240	 160.0	 1.000	 0.033	 0.046	-0.024	 0.014	 0.044	 0.082	 0.023	 0.005	 0.051	-0.026	-0.012	-0.008	-5.35941e+04	-1.00723e+05	6.16378e+05
 1.120	 1.246	 170.0	 1.000	 0.033	 0.036	-0.009	 0.004	 0.031	 0.060	 0.010	 0.002	 0.051	-0.034	-0.007	-0.005	-6.04826e+04	-4.34866e+04	3.09733e+05
 1.120	 1.248	 180.0	 1.000	 0.033	 0.033	-0.000	 0.000	 0.026	 0.053	 0.000	 0.000	 0.050	-0.036	 0.000	-0.000	-6.18027e+04	1.08005e+00	2.73968e+01
 1.120	 1.246	 190.0	 1.000	 0.033	 0.036	 0.009	-0.004	 0.031	 0.060	-0.010	-0.002	 0.051	-0.034	 0.007	 0.005	-6.04837e+04	4.34863e+04	-3.09678e+05
 1.120	 1.240	 200.0	 1.000	 0.033	 0.046	 0.024	-0.014	 0.044	 0.082	-0.023	-0.005	 0.051	-0.026	 0.012	 0.008	-5.35960e+04	1.00722e+05	-6.16361e+05
 1.120	 1.231	 210.0	 1.000	 0.026	 0.056	 0.044	-0.030	 0.060	 0.112	-0.037	-0.012	 0.042	-0.011	 0.012	 0.005	-3.53691e+04	1.74746e+05	-8.90800e+05
 1.120	 1.218	 220.0	 1.000	 0.008	 0.051	 0.057	-0.046	 0.069	 0.132	-0.042	-0.021	 0.011	 0.004	-0.001	-0.010	-1.12549e+04	2.52105e+05	-4.90134e+05
 1.120	 1.202	 230.0	 1.000	-0.021	 0.009	 0.039	-0.038	 0.070	 0.106	-0.026	-0.028	-0.043	 0.003	-0.034	-0.033	-1.50263e+04	3.24509e+05	1.92186e+06
 1.120	 1.184	 240.0	 1.000	-0.046	-0.072	-0.025	 0.029	 0.082	-0.006	 0.011	-0.029	-0.098	-0.026	-0.075	-0.050	-6.55701e+04	4.03983e+05	4.41188e+06
 1.120	 1.164	 250.0	 1.000	-0.045	-0.141	-0.108	 0.173	 0.133	-0.205	 0.040	-0.023	-0.108	-0.062	-0.094	-0.042	-8.41415e+04	4.84104e+05	1.63323e+06
 1.120	 1.142	 260.0	 1.000	-0.013	-0.121	-0.153	 0.318	 0.210	-0.392	 0.029	-0.015	-0.050	-0.056	-0.059	-0.010	-3.97966e+04	5.56965e+05	-1.86618e+06
 1.120	 1.120	 -90.0	 2.000	 0.020	 0.005	-0.142	 0.365	 0.249	-0.445	-0.012	-0.015	 0.032	 0.016	 0.012	 0.017	-2.96752e+04	6.11068e+05	4.90438e+05
 1.120	 1.076	 -80.0	 2.000	 0.021	 0.154	-0.112	 0.292	 0.186	-0.349	-0.033	-0.030	 0.063	 0.121	 0.069	 0.019	1.79060e+04	4.78421e+05	-1.07323e+06
 1.120	 1.033	 -70.0	 2.000	-0.010	 0.204	-0.092	 0.160	 0.017	-0.184	-0.004	-0.056	 0.022	 0.162	 0.075	 0.008	1.05600e+05	3.08812e+05	-3.17866e+06
 1.120	 0.992	 -60.0	 2.000	-0.032	 0.121	-0.075	 0.052	-0.130	-0.051	 0.048	-0.074	-0.029	 0.100	 0.044	 0.003	7.20752e+04	2.82523e+05	-3.83877e+05
 1.120	 0.956	 -50.0	 2.000	-0.023	-0.011	-0.053	 0.012	-0.183	 0.022	 0.080	-0.076	-0.035	 0.004	 0.014	 0.006	3.03735e+04	2.53614e+05	1.00279e+06
 1.120	 0.924	 -40.0	 2.000	 0.006	-0.104	-0.026	 0.004	-0.152	 0.057	 0.075	-0.058	-0.009	-0.061	 0.000	 0.009	3.87677e+04	1.74218e+05	2.26243e+05
 1.120	 0.899	 -30.0	 2.000	 0.031	-0.136	-0.005	 0.003	-0.087	 0.076	 0.050	-0.033	 0.018	-0.082	-0.003	 0.008	4.59690e+04	1.00878e+05	-4.70950e+05
 1.120	 0.880	 -20.0	 2.000	 0.044	-0.131	 0.005	 0.001	-0.027	 0.084	 0.024	-0.015	 0.032	-0.078	-0.001	 0.005	4.04207e+04	5.05807e+04	-5.99813e+05
 1.120	 0.868	 -10.0	 2.000	 0.048	-0.116	 0.005	 0.000	 0.010	 0.087	 0.008	-0.005	 0.036	-0.068	-0.000	 0.002	3.38525e+04	1.94704e+04	-3.70324e+05
 1.120	 0.864	   0.0	 2.000	 0.048	-0.110	-0.000	 0.000	 0.022	 0.088	 0.000	-0.000	 0.037	-0.064	-0.000	-0.000	3.14734e+04	1.80103e+00	3.06995e+01
 1.120	 0.868	  10.0	 2.000	 0.048	-0.116	-0.005	-0.000	 0.010	 0.087	-0.008	 0.005	 0.036	-0.068	 0.000	-0.002	3.38519e+04	-1.94695e+04	3.70354e+05
 1.120	 0.880	  20.0	 2.000	 0.044	-0.131	-0.005	-0.001	-0.027	 0.084	-0.024	 0.015	 0.032	-0.078	 0.001	-0.005	4.04201e+04	-5.05809e+04	5.99762e+05
 1.120	 0.899	  30.0	 2.000	 0.031	-0.136	 0.005	-0.003	-0.087	 0.076	-0.050	 0.033	 0.018	-0.082	 0.003	-0.008	4.59688e+04	-1.00878e+05	4.70802e+05
 1.120	 0.924	  40.0	 2.000	 0.006	-0.104	 0.026	-0.004	-0.152	 0.057	-0.075	 0.058	-0.009	-0.061	-0.000	-0.009	3.87673e+04	-1.74215e+05	-2.26329e+05
 1.120	 0.956	  50.0	 2.000	-0.023	-0.011	 0.053	-0.012	-0.183	 0.022	-0.080	 0.076	-0.035	 0.004	-0.014	-0.006	3.03701e+04	-2.53605e+05	-1.00283e+06
 1.120	 0.992	  60.0	 2.000	-0.032	 0.121	 0.075	-0.052	-0.130	-0.051	-0.048	 0.074	-0.029	 0.100	-0.044	-0.003	7.20706e+04	-2.82519e+05	3.83393e+05
 1.120	 1.033	  70.0	 2.000	-0.010	 0.204	 0.092	-0.160	 0.017	-0.184	 0.004	 0.056	 0.022	 0.162	-0.075	-0.008	1.05599e+05	-3.08816e+05	3.17796e+06
 1.120	 1.076	  80.0	 2.000	 0.021	 0.154	 0.112	-0.292	 0.186	-0.349	 0.033	 0.030	 0.063	 0.121	-0.069	-0.019	1.79041e+04	-4.78419e+05	1.07316e+06
 1.120	 1.120	  90.0	 2.000	 0.020	 0.005	 0.142	-0.365	 0.249	-0.445	 0.012	 0.015	 0.032	 0.016	-0.012	-0.017	-2.96741e+04	-6.11067e+05	-4.90378e+05
 1.120	 1.165	 100.0	 2.000	-0.014	-0.117	 0.149	-0.314	 0.194	-0.388	-0.028	 0.015	-0.052	-0.054	 0.059	 0.009	-3.26732e+04	-5.87967e+05	1.72298e+06
 1.120	 1.208	 110.0	 2.000	-0.043	-0.129	 0.105	-0.169	 0.113	-0.203	-0.039	 0.022	-0.105	-0.051	 0.093	 0.039	-8.50164e+04	-5.30835e+05	-2.19253e+06
